Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Sales,Profit,Profit_Margin(%),Days_to_ship
5981,CA-2011-117765,2011-07-09,2011-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004698,Furniture,Chairs,161.96,45.3488,27.999999999999996,66
5982,CA-2011-117765,2011-07-09,2011-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-ST-10003327,Office Supplies,Storage,19.86,5.7594,29.000000000000004,66
5983,CA-2013-114895,2013-11-22,2013-11-29,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000232,Office Supplies,Paper,12.96,6.3504,48.99999999999999,7
5984,CA-2014-112984,2014-09-17,2014-09-19,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003657,Office Supplies,Paper,20.544,6.42,31.25,2
5985,CA-2013-163776,2013-07-20,2013-07-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-FU-10001185,Furniture,Furnishings,185.58,76.0878,41.0,6
5986,CA-2013-163776,2013-07-20,2013-07-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10003007,Office Supplies,Binders,77.56,35.6776,46.0,6
5987,CA-2013-163776,2013-07-20,2013-07-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,87.92,0.8792,1.0,6
5988,CA-2013-163776,2013-07-20,2013-07-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-PA-10001033,Office Supplies,Paper,245.94,120.5106,49.0,6
5989,CA-2013-163776,2013-07-20,2013-07-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10000404,Office Supplies,Binders,8.6,4.042,47.0,6
5990,CA-2013-163776,2013-07-20,2013-07-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-BO-10003546,Furniture,Bookcases,504.9,126.225,25.0,6
5991,US-2014-163300,2014-09-16,2014-09-22,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,2357.488,884.058,37.5,6
5992,US-2014-163300,2014-09-16,2014-09-22,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10001700,Technology,Phones,369.544,32.3351,8.75,6
5993,US-2014-163300,2014-09-16,2014-09-22,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003396,Furniture,Chairs,184.752,20.7846,11.25,6
5994,CA-2013-162187,2013-12-12,2013-12-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10001558,Office Supplies,Storage,64.96,4.06,6.25,0
5995,CA-2013-162187,2013-12-12,2013-12-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-SU-10004782,Office Supplies,Supplies,13.52,1.69,12.5,0
5996,CA-2013-162187,2013-12-12,2013-12-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,Chairs,458.43,137.529,30.0,0
5997,CA-2013-162187,2013-12-12,2013-12-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10000576,Office Supplies,Appliances,387.136,24.196,6.25,0
5998,CA-2013-162187,2013-12-12,2013-12-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,Tables,328.59,147.8655,45.0,0
5999,US-2011-112991,2011-10-12,2011-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,338.352,4.2294,1.25,63
6000,US-2011-112991,2011-10-12,2011-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,25.92,12.4416,47.99999999999999,63
6001,US-2011-112991,2011-10-12,2011-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,91.36,42.0256,46.0,63
6002,CA-2011-124079,2011-12-13,2011-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,87.96,7.6965,8.75,4
6003,CA-2011-124079,2011-12-13,2011-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,5.214,4.1712,80.0,4
6004,US-2014-146878,2014-09-22,2014-09-28,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,12.294,8.6058,70.0,6
6005,CA-2014-107244,2014-08-09,2014-12-09,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,19.76,8.2992,42.0,122
6006,CA-2012-100657,2012-02-11,2012-07-11,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,109.764,8.5372,7.777777777777778,151
6007,CA-2014-129581,2014-12-12,2014-12-19,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,128.85,3.8655,3.0000000000000004,7
6008,CA-2014-129028,2014-02-04,2014-04-04,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,127.95,21.7515,17.0,59
6009,CA-2012-135580,2012-12-30,2013-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,68.52,31.5192,46.0,61
6010,CA-2012-135580,2012-12-30,2013-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,74.94,14.2386,19.0,61
6011,CA-2012-135580,2012-12-30,2013-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,2548.56,286.713,11.250000000000002,61
6012,CA-2012-135580,2012-12-30,2013-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,271.44,122.148,45.0,61
6013,CA-2012-135580,2012-12-30,2013-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,287.88,35.985,12.5,61
6014,CA-2013-159016,2013-11-03,2013-12-03,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,14.9,7.152,48.0,30
6015,CA-2013-159016,2013-11-03,2013-12-03,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,4158.912,363.9048,8.75,30
6016,CA-2011-102652,2011-06-04,2011-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,91.96,15.6332,17.0,183
6017,CA-2011-102652,2011-06-04,2011-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,33.11,12.9129,39.0,183
6018,CA-2011-102652,2011-06-04,2011-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,19.44,9.3312,48.00000000000001,183
6019,CA-2011-102652,2011-06-04,2011-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,55.48,26.6304,48.00000000000001,183
6020,CA-2011-152422,2011-05-10,2011-10-10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,91.92,11.49,12.5,153
6021,US-2013-156692,2013-08-14,2013-08-14,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,17.34,4.6818,27.0,0
6022,US-2013-156692,2013-08-14,2013-08-14,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,71.98,15.1158,21.0,0
6023,CA-2011-130869,2011-11-17,2011-11-21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,7.08,2.478,35.0,4
6024,US-2014-128832,2014-04-25,2014-04-28,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,69.98,4.8986,6.999999999999999,3
6025,CA-2014-139717,2014-08-25,2014-08-27,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,646.272,64.6272,10.0,2
6026,CA-2014-139717,2014-08-25,2014-08-27,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,10.368,3.7584,36.25,2
6027,CA-2014-136007,2014-02-24,2014-03-03,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,8.4,0.336,4.0,7
6028,CA-2014-136007,2014-02-24,2014-03-03,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,71.96,25.186,35.0,7
6029,CA-2013-157364,2013-11-20,2013-11-22,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,18.48,6.006,32.5,2
6030,US-2013-112970,2013-11-15,2013-11-16,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,9.84,2.8536,29.000000000000004,1
6031,US-2014-152492,2014-07-07,2014-07-07,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,239.24,23.924,10.0,0
6032,CA-2013-101168,2013-12-26,2014-02-01,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,21.12,6.5472,31.0,37
6033,CA-2014-104010,2014-04-24,2014-04-26,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,54.9,15.372,28.000000000000004,2
6034,CA-2012-130253,2012-12-14,2012-12-18,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,15.24,5.1816,34.0,4
6035,US-2012-155369,2012-04-19,2012-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AP-10002578,Office Supplies,Appliances,19.568,52.8336,270.0,6
6036,US-2012-155369,2012-04-19,2012-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10003925,Office Supplies,Binders,310.392,512.1468,165.0,6
6037,CA-2013-131205,2013-05-09,2013-09-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,42.6,16.614,39.0,123
6038,CA-2013-131205,2013-05-09,2013-09-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,113.94,54.6912,48.00000000000001,123
6039,CA-2013-131205,2013-05-09,2013-09-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,129.92,5.1968,4.0,123
6040,CA-2013-131205,2013-05-09,2013-09-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,5.28,2.5344,48.00000000000001,123
6041,CA-2014-122364,2014-09-25,2014-09-30,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,859.2,75.18,8.75,5
6042,CA-2014-122364,2014-09-25,2014-09-30,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,506.28,177.198,35.0,5
6043,CA-2013-117912,2013-04-02,2013-08-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,14.368,3.9512,27.500000000000004,122
6044,CA-2014-145702,2014-05-20,2014-05-25,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,314.352,35.3646,11.250000000000002,5
6045,CA-2014-145702,2014-05-20,2014-05-25,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001526,Office Supplies,Paper,27.888,10.1094,36.25,5
6046,CA-2012-113215,2012-03-09,2012-08-09,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,238.152,89.307,37.50000000000001,153
6048,CA-2012-105571,2012-07-11,2012-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,16.146,12.9168,80.0,123
6049,CA-2012-105571,2012-07-11,2012-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,1345.485,1031.5385,76.66666666666669,123
6050,CA-2013-152765,2013-06-16,2013-06-19,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000483,Office Supplies,Paper,173.488,54.215,31.25,3
6051,CA-2012-153878,2012-04-25,2012-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AR-10000658,Office Supplies,Art,57.75,16.17,28.000000000000004,5
6052,CA-2012-153878,2012-04-25,2012-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,272.4,76.272,28.000000000000004,5
6053,CA-2013-124016,2013-09-24,2013-09-27,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,11.952,4.0338,33.75,3
6054,CA-2013-124016,2013-09-24,2013-09-27,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,28.0,7.7,27.500000000000004,3
6055,CA-2013-124016,2013-09-24,2013-09-27,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,12.201,9.7608,80.0,3
6056,CA-2013-113551,2013-08-19,2013-08-21,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-BI-10001617,Office Supplies,Binders,2.068,3.4122,165.0,2
6057,CA-2013-113551,2013-08-19,2013-08-21,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-PA-10004665,Office Supplies,Paper,83.84,30.392,36.25,2
6058,CA-2011-107524,2011-02-03,2011-08-03,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,11.36,5.3392,47.0,181
6059,CA-2011-107524,2011-02-03,2011-08-03,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,36.4,17.472,48.00000000000001,181
6060,CA-2011-138072,2011-12-30,2012-03-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,27.968,6.992,25.0,62
6063,CA-2012-111780,2012-12-25,2012-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,1199.96,224.9925,18.75,5
6064,CA-2012-111780,2012-12-25,2012-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,12.6,6.174,49.00000000000001,5
6065,CA-2012-111780,2012-12-25,2012-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,17.94,8.073,45.0,5
6066,CA-2012-119942,2012-05-04,2012-07-04,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10001569,Office Supplies,Labels,23.904,7.7688,32.5,61
6067,CA-2012-151547,2012-01-17,2012-01-23,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,88.96,10.008,11.25,6
6068,CA-2014-166695,2014-05-21,2014-05-25,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,518.272,97.176,18.75,4
6069,CA-2014-166695,2014-05-21,2014-05-25,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-FU-10002191,Furniture,Furnishings,6.98,3.3504,48.0,4
6070,CA-2014-166695,2014-05-21,2014-05-25,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,343.2,38.61,11.25,4
6071,CA-2014-167542,2014-08-14,2014-08-21,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,17.544,5.9211,33.75,7
6072,CA-2012-120901,2012-12-31,2013-04-01,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,152.688,26.7204,17.5,91
6073,CA-2012-120901,2012-12-31,2013-04-01,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,3.488,0.5668,16.25,91
6074,CA-2012-120901,2012-12-31,2013-04-01,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-SU-10001225,Office Supplies,Supplies,5.888,1.3248,22.5,91
6075,CA-2014-121398,2014-12-26,2014-12-30,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10001718,Office Supplies,Binders,153.552,51.8238,33.75,4
6076,CA-2014-121398,2014-12-26,2014-12-30,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10002756,Office Supplies,Storage,270.62,2.7062,1.0,4
6077,CA-2013-151561,2013-02-09,2013-08-09,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001432,Technology,Accessories,468.9,206.316,44.0,181
6078,CA-2013-151561,2013-02-09,2013-08-09,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003399,Technology,Accessories,72.48,30.4416,42.0,181
6079,CA-2013-151561,2013-02-09,2013-08-09,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001574,Office Supplies,Supplies,10.95,3.285,30.000000000000004,181
6080,CA-2013-151561,2013-02-09,2013-08-09,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004864,Furniture,Furnishings,191.82,61.3824,32.0,181
6081,CA-2014-154676,2014-06-08,2014-09-08,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10001172,Office Supplies,Storage,151.056,7.5528,5.0,92
6082,US-2011-165589,2011-02-19,2011-02-19,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,25.16,11.322,44.99999999999999,0
6083,US-2013-132577,2013-11-23,2013-11-28,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10004040,Office Supplies,Binders,6.216,9.6348,155.0,5
6084,US-2013-132577,2013-11-23,2013-11-28,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003481,Office Supplies,Art,23.616,2.6568,11.25,5
6085,US-2013-132577,2013-11-23,2013-11-28,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000387,Technology,Accessories,24.032,0.6008,2.5,5
6086,US-2013-132577,2013-11-23,2013-11-28,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-LA-10000262,Office Supplies,Labels,2.088,0.6786,32.49999999999999,5
6087,US-2013-132577,2013-11-23,2013-11-28,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003196,Office Supplies,Binders,4.488,6.732,150.0,5
6088,CA-2012-114048,2012-12-14,2012-12-18,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004351,Furniture,Furnishings,29.22,12.8568,44.0,4
6089,CA-2012-137281,2012-06-13,2012-06-17,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Roswell,Georgia,30076,South,OFF-PA-10001870,Office Supplies,Paper,6.48,3.1104,47.99999999999999,4
6090,US-2014-162068,2014-12-29,2015-01-01,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,80538,West,OFF-BI-10002813,Office Supplies,Binders,1.188,0.99,83.33333333333334,3
6091,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,272.646,18.1764,6.666666666666667,6
6092,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,212.8,95.76,45.0,6
6093,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000807,Office Supplies,Paper,38.52,18.1044,46.99999999999999,6
6094,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001465,Technology,Accessories,72.64,21.792,30.000000000000004,6
6095,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,45.4,12.712,28.000000000000004,6
6096,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,13.76,6.3296,46.0,6
6097,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003061,Furniture,Chairs,80.991,8.0991,10.0,6
6098,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000343,Office Supplies,Binders,11.784,3.9771,33.75,6
6099,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-FA-10000304,Office Supplies,Fasteners,4.36,1.7876,41.0,6
6100,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,2888.127,609.7157,21.11111111111111,6
6101,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,1299.66,350.9082,27.0,6
6102,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,2254.41,375.735,16.666666666666668,6
6103,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,104.85,28.3095,27.0,6
6104,CA-2014-100111,2014-09-21,2014-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,59.97,20.3898,34.0,6
6105,US-2014-132381,2014-08-23,2014-08-25,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10002356,Furniture,Tables,314.532,83.8752,26.66666666666667,2
6106,CA-2012-147011,2012-06-18,2012-06-22,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Miami,Florida,33178,South,OFF-AR-10002399,Office Supplies,Art,13.632,3.5784,26.25,4
6107,CA-2011-120852,2011-12-20,2011-12-25,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-AP-10001563,Office Supplies,Appliances,19.432,49.5516,255.00000000000003,5
6108,CA-2011-120852,2011-12-20,2011-12-25,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-AC-10004510,Technology,Accessories,65.44,8.18,12.5,5
6111,CA-2013-124590,2013-11-13,2013-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10004495,Furniture,Chairs,1474.802,21.0686,1.4285714285714286,4
6112,CA-2013-124590,2013-11-13,2013-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,OFF-AP-10002311,Office Supplies,Appliances,110.096,33.0288,30.0,4
6113,CA-2013-124590,2013-11-13,2013-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,OFF-FA-10000585,Office Supplies,Fasteners,16.752,5.4444,32.5,4
6114,CA-2013-124590,2013-11-13,2013-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10000454,Furniture,Chairs,1537.074,0.0,0.0,4
6115,CA-2013-124590,2013-11-13,2013-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003746,Furniture,Chairs,449.372,12.8392,2.857142857142857,4
